numerical_review,comments,sentiment,review_length,label
2,"We had a very good vacation in the accommodation, I highly recommend.",0.5349999999999999,69,1
5,Great stay with friends,0.8,23,0
2,"Perfect location, but the apartment from inside is nothing special. Just two beds, a table, and a couch..",0.6785714285714286,105,1
5,If I could give 6 stars for location I would. Lovely little apartment - quiet in he night but great access to beach and city Key system works well (didn't use my phone for access at all though),0.2041666666666667,202,0
3,"Great apartment! Location is great. Near the beach. Barceloneta is a nice neighborhood, lots of restaurants and terraces. A very short walk to Metro. Apartment is in a street without cars which is very nice. Furthermore, it is a clean apartment. A bit atmosphere. All very bald. Anyway, everything is further in it.",0.42740740740740746,321,0
4,"Top, super location, near everything, secure apartment, very good experience",0.44866666666666666,76,0
5,"The apartment has an excellent location very close to Monumental metro station. It is therefore perfectly suited for exploring the city. The arrival was professionally organized and worked without any problems. The apartment is small, even for two people I would not recommend to stay longer than a couple of days. However, everything that is necessary for a stay is available and in a good condition.",0.39375000000000004,401,0
4,"Everything okay. Good place in the City. It would be good to know that the bed is only 1,40 m.",0.475,94,0
3,"Excellent location, all perfect and functional. A few minutes from the sacred family. Joan was very attentive, kind and very good host.",0.6383333333333333,135,0
5,Great Apartment right next to the Metro station and walking distance to the centre of Barcelona. Nice and clean. The bathroom was a little bit dated but clean and functional. We had an issue with hot water on the first day but this was solved quickly by an engineer. The key card system was a bit tricky on the first day but the host was very responsive and helped get everything setup. Nice terrace for a drink after a long day.,0.27099206349206356,429,0
3,Highly recommended to all fellow travelers.,0.16,43,0
2,"Very good apartment, it was excellent to have a place with a distribution that allowed us to be together as a family, maintaining privacy in different spaces. We were more than a month and we could enjoy Barcelona given the good location it has.",0.585,245,1
5,"We had a great week in Anna's place, the terrace is particularly nice. Anna is great with communication and local tips.",0.55,119,0
5,Marcel is a very friendly and nice host. The apartment is very clean and is located very close to the City and to the Metro. Everything was fine and we can recomend it.,0.43616666666666665,168,0
5,Excellent location. The apartment has a very picturesque balcony. It is modern and well equipped. Sofia was extremely responsive always. We would love to stay at this apartment again!,0.38,183,0
5,Lovely apartment and very helpful host. We had a great visit to Barcelona,0.5,73,0
2,"Good endowment, very comfortable and clean",0.5288888888888889,42,1
5,Marcel was very friendly and helpful. He gave us few recommendations on what to do around Barcelona which got us moving. Having an AC in the room was a blessing!,0.11875000000000002,161,0
5,"Very good stay at Sofia's, the bed is particularly very comfortable, it's good to sleep well after having visited Barcelona on foot in all directions :-))) Thanks to Sofia for her warm welcome.",0.6716666666666667,197,0
5,This apartment is very spacious and had plenty of room for our family of 7. It was centrally located and easy walking to many of the areas we wanted to visit in barcelona - or an easy walk to the train or taxi stand. It was quite hot in Barcelona when we visited and this apartment had AC which was a rare find and much appreciated! The hosts were prompt in their communication with us and had many local tips on how to make our experience great. We would definitley recommend!,0.3515151515151515,477,0
4,"We are a family of 6 adults and 3 Kids. We liked the apartment so much specially the availability of Netflix for our usage. Airconditioning in all rooms and nice view of the gran via. Floors are a bit creaky but like everyone said, it doesn’t matter as it is a very minor concern.",0.37303571428571425,284,0
2,"Central location, close to most without being too many people. Quiet location and close to local restaurants. The apartment in very good condition, comfortable beds, clean, good wifi. The kitchen certainly good, but who wants to cook when you have the range in Barcelona. Big apartment, we were 6 and it never got crowded. A very good choice.",0.398974358974359,342,1
3,"A very nice and spacious flat. The location is very close to Placa d' Espanya and at the same time very quiet, no noise from the street.",0.191,136,0
3,"accurate description, well placed for seeing all Barcelona has to offer.",0.4000000000000001,72,0
2,Lore's house was compatible with the photos and narratives.,0.0,59,1
2,"Location is OK, but it is an old house, there is a light smell of sewage which they try to cover with artificial scent, that makes it worse. One of the bathrooms is out at the balcony (?), little cold (even if the balcony is closed). The A/C smells as well. Never been to an nocarz, where TV was a screen without cable. My general opinion, it is cheap in every way.",-0.04374999999999999,365,1
4,Very large apartment with 2 bathrooms. Well located with metro station right in front. Close to the Sagrada Familia. Good stay spent in Barcelona.,0.29107142857142854,146,0
2,"Llorens and Mary Gentili and easy to trace: they also made us anticipate the check time in. Central and well served area, on a street of luxury shops, with many nearby stops. The apartment, fortunately equipped with air conditioned (was really hot according to the sixth floor), apparently it was clean. The main problem, however, was related to the two single beds: the bedbugs. We slept in 4 on the double sofa bed and found other bedbugs on the walls and on the floor (bedbugs that have left great stings-radies to one of us). Although Mary came to disassemble and aspire to the two beds, the problem has not been solved. In addition to the wood of the bed, they also left the carpet that covered the parquet of the floor. The host offered us a reimbursement of 50% while having to remain in the same room for the entire stay. I trust in the fact that Llorens, who said he had never encountered this problem, solves it soon.",0.1629551820728291,939,1
4,It was a nice stay.,0.6,19,0
5,Beléns place was an amazing spot to stay. The balconies were amazing to sit on and enjoy the evening. Easy access to anywhere in the city. We walked and used the metro.,0.5083333333333333,168,0
5,"Excellent stay, great location and easy communication throughout.",0.7444444444444445,65,0
5,"The apartment was nice and the location is fabulous. However, I reached out to the hosts three times between 11 AM and 4 PM and they never responded. We waited outside the apartment for a half hour, and a neighbor thankfully let us in. The host did not respond until after midnight. Without the kindness of the neighbor, we could have been on the street all day. It’s also important to know that this apartment is run by a corporation called Central Suites Barcelona.",0.20555555555555557,471,0
5,"Belen was a wonderful host. We really enjoyed our time at her apartment. My family (kids 9,7,2) were very comfortable for the few days we were there. It can be a little noisy at night, but that’s the price you pay for being in a very happenin neighbourhood. Loved our stay!",0.3867857142857143,273,0
2,"The apartment is central. The building is very old, the common areas (entrance and stairs need an update. However, the apartment is renovated and is very wide.",-0.075,165,1
5,Gemma's place was a perfect little haven in the middle of the city. Coffee shops right downstairs & super close to the metro made it a breeze getting to/fro in Barcelona. It was cozy and comfortable,0.23307823129251698,198,0
5,Great location!! Gemma is very helpful! Thank you Gemma!,0.65625,56,0
4,"We really enjoyed our stay in Barcelona. The apartment was as described and fully equipped, such that we didn't miss anything. Everything was well organized and Flor quickly helped us out. The location is great, metro is just ~3minutes, beach is ~15min, almost all tourist sights are still in waking distance, and the district itself offers a lot. The only drawback is the missing AC (which is noted in the places description), especially, as we underestimated the humidity and heat in September.",0.19166666666666668,496,0
5,Cozy little place in an industrial but central neighborhood. Easy keybox Check in. Would come again. Thanks,0.04916666666666668,107,0
5,"An awesome place, so clean and beautiful. Very quiet as well. I loved it!",0.6183333333333334,75,0
5,"Convenient location and very safe. So many shops, bars, and restaurants within walking distance. Host was awesome and quick to respond.",0.6208333333333333,135,0
5,"Antonio’s place in Barcelona was amazing. Just picture perfect. 5 adults in our group. We had plenty of room to hang together or retreat to rooms for privacy. At check in, Roberto met us and was wonderful. Kind and thoughtful and thorough, he let us in and showed us the place and even gave us a map on which he marked local attractions and places to eat. The location is spectacular. We walked almost everywhere but taxis were easily available if needed. A truly great stay. We would 100% stay there again and would recommend to families and small groups.",0.4772727272727273,571,0
5,Everything was perfect ! I had a really nice stay and I strongly recommand to stay there. I'll definitely go back there during my next Barcelona's next trip ! Thanks for everything!,0.3261904761904762,181,0
5,Excellent location and very good team! Lovely appartment,0.955,60,0
2,"Valentina and Robert were very friendly from the beginning ensuring that everything was fine and recommending places, the floor is very comfortable and well located near bus stops and subway as a tourist sites.",0.3810416666666667,210,1
1,"The apartment was relatively new but the location was not good since it was in a neighborhood that did not look good, a lot of thugs.",0.1621212121212121,133,1
5,"Brilliant place, only 20 mins walk from Las Ramblas. Really great apartment, loved it",0.6000000000000001,85,0
4,it was good choice to stay here. thank you for everything!,0.875,58,0
3,Cool,0.35,4,0
5,Perfect. We loved staying here,0.85,30,0
4,Cozy apartment at a good location in Barcelona city centre,0.25,58,0
5,Vela’s house is super clean and I have amazing time saying with Velas family . Room is perfect size for 2 people ... thx for everything and I enjoy staying ...,0.5399999999999999,159,0
5,Great location. Beautiful old house. Somewhat difficult to find initially due to lack of information. Enjoyed our short stay,0.23214285714285715,124,0
5,"Very kind and generous host. Good energy and easy to connect with. The space itself is a beautiful spacious multi room apartment, the room had a great AC which was a win during summer.",0.7272222222222222,184,0
2,Super recommended !!!,0.6510416666666665,21,1
5,"Marta and Cesc went above and beyond to make our visit an exceptional one! Their apartment is amazing, close to Sagrada Familia, the Metro station, stores, cafes, and restaurants. The apartment was sparkling clean. Marta and Cesc were very prompt in answering all our questions and were very accommodating checking us in and out. I would highly recommend staying at their chic place!",0.3428571428571429,383,0
5,Great place to stay great location!,0.9,35,0
5,"Stylish apartment, great location and a super host.",0.5444444444444444,51,0
5,Nice and simple. Immaculately clean and well located. The staff was very friendly and accommodating. Highly recommended.,0.3228333333333333,123,0
4,Great place to stay,0.8,19,0
5,Amazing 2 nights at this place! Super friendly and helpful staff. 10/10,0.48611111111111116,71,0
2,"Great location in a very nice district of Barcelona, ​​around a lot of good restaurants, cafes and breakfast. Nearly a lot of shops",0.5950000000000001,137,1
2,"Margarita's house is very warm and comfortable, the location is remote, in a very beautiful residential area, but well connected, the tour in funicular one of the necessary sections to move has some magic. Bruno the son received me and was at my disposal answering all my doubts, with Margarita we share a very nice moment, I definitely recommend it",0.42000000000000004,349,1
5,All in all a pretty good place to stay. Thanks,0.3833333333333333,47,0
2,Do not hesitate to book at Deco Apartments. The apartments are magnificent with an exceptional quality/price ratio.,0.8333333333333333,116,1
2,"Very good management of the reservation with the company. Comfort, cleaning and good accommodation The facilitated by Deco Apartments.",0.8049999999999999,135,1
4,Nice and very centric place to enjoy Barcelona,0.3333333333333333,46,0
0,Great apartment! Check-in was uncomplicated and we were warmly welcomed. The size of the apartment was also perfect for 12 people!,0.8666666666666667,130,1
5,"Tania is an amazing woman, amazing host and our trip and this accommodation was really great. She speaks excellent English (also Spanish) so we had no problem with communication. The room was simple and comfy, other people living in the flat were really nice with us. We had a broken bed but this issue was immediately resolved and we could change the bed without any problems. We would go back without any doubts. Thanks Tania!!!",0.26466346153846154,430,0
2,Tania is reactive but the accommodation does not correspond to the price requested. Reception of the keys in the form of track games at midnight ....,0.0,155,1
4,"Very good place, would stay again",0.9099999999999999,33,0
2,Very pleasant stay in this apartment. The rental was clean and comfortable. The apartment is very well located in the center of Barcelona. We had a very good stay I recommend.,0.455,175,1
2,"Sagrada Familia, beach, park, accessible on foot. Autonomous arrival and departure appreciated.",0.325,101,1
4,"Very good location for a short trip to Barcelona! Close walk to metro, sagrada and more. We’ll for sure be back!",0.382,112,0
2,Thank you,0.0,9,1
2,Everything OK,0.5,13,1
5,"The apartment is very clean and well organized. The beds are comfortable, the bathroom is clean and according to the standard. The kitchen and living room can be shared with Bojan and jolante. They are very helpfull and kind. Location is close to supermarkets and a very good bakery as well close to the metro station. It has a good balance of value for money.",0.45666666666666667,361,0
2,"Because of the football schedule, I had to go to Campuun at the airport, so I was able to check in and check in safely. I was so happy. The house was prettier, clean and nice. The bedroom was cozy and the bathroom in the bedroom was warm and good.",0.4833333333333334,259,1
5,"Two of the nicest hosts I have ever had, they will definitely take care of you! Excellent place, convenient location right next to Plaça de España (the first stop on the Aerobus from the airport), and very accessible via metro.",0.3372023809523809,227,0
2,Very nice,0.78,9,1
5,"Cozy. Modern. Decent stay. Quiet and safe neighbourhood a minute away from the metro. Convenience store and pharmacy are across the street. Lots of coffee/cafes nearby too. Shower could use a little TLC - shower head was useless - the wand was fine. The space fit 4 of us comfortably, but on the cozy side of things.. like your travel friends :) Sofa bed was ok, could use extra sheets and pillows. Guest slept on mattress protector. The larger bed is two smaller beds together. The noise isn’t so bad, but noise from the other units is noticeable at times. Doors slamming, loud voices, etc. The AC was nice to have but the unit had a slight musky smell… opening the windows solved that. Extra towels are an upcharge and you’ll likely need to buy extra toilet paper. The washing machine is nice, and you can hang dry your clothing. They provide the detergent. All in all, I’d return…",0.08163580246913581,883,0
4,Oscar was very kindly with us. His place is very organized and clean. 100% recommended!!!,0.5853125,93,0
5,Great apartment in a great location. Ensure you get proper instructions to get your keys before getting there as language can perhaps cause issues.,0.5333333333333333,147,0
5,"The stay has been perfect! Clear arrival instructions, Excellent Welcome Service, and the location is ideal. The floor is beautiful and it is super clean, take care of every detail. 100% recommended!",0.6802083333333333,211,0
2,The accommodation is clean and comfortable. There is a bus stop nearby. It was a satisfactory accommodation for travel and thank you for the active cooperation of the host.,0.21111111111111114,172,1
1,The host is very friendly. Would book again at any time.,0.48750000000000004,56,1
2,All very cordial anna,0.2,21,1
3,My room has had all the things we could need,0.0,44,0
4,Mila's apartment is right in the center of Barcelona. All major attractions are at walkable distance. The metro line for public transport is also nearby. Host is very communicative and friendly.,0.13720238095238094,194,0
2,"The apartment is located near Sagrada Surname, the city center in walking distance, you can reach the sea in half an hour. There are several supermarkets next to the apartment, the metro is very close. Anna is a very hospitable owner. I suggested how best to get to the sights, how best to make a route. The apartment is very clean and quiet. I recommend it!",0.24636363636363637,358,1
2,"My first experience with NoCarz that surpassed all expectations! Anya and her husband are very hospitable people. The apartment has perfect cleanliness. There are all amenities for stay. The room is exactly the same as in the photo, even better! Very comfortable. You can use the kitchen, which is a very big plus. The balcony on which you can enjoy a cup of coffee in the morning. Anya gave us a lot of useful tips, where to go and what to see. If we have a chance to visit Barcelona again, we will stop at this wonderful couple without hesitation!",0.4188636363636364,549,1
2,"A beautiful room in an apartment with everything necessary for life. Very quiet and clean. Close to the sagrad surname and station Nord. Wonderful owners are calm, friendly, ready to come to the rescue in everything and give advice and recommendations regarding stay in Barcelona. I recommend it with all my heart! Be sure to come again.",0.4046296296296296,337,1
5,"Anna was such a great host, very knowledgeable of the area and made me feel at home! I recommend this stay if you’re in Barcelona! I really enjoyed the balcony and how close it was to Sagrada familia(10 min walk). Thank you again!",0.434375,230,0
4,"A very nice welcome! The accommodation is nickel and very close to bus lines! When reservation, I did not know that it was “at the inhabitant” but Anna and her husband were very discreet so top top ️️",0.5383333333333334,220,0
2,"Comfortable place and very comfortable position (a stone's throw from the Familia Sagrada). Anna is very kind and helpful. The only inconvenience is the very hot room albeit equipped with a fan, since the only window is unable to ventilate the environment well.",0.21785714285714292,261,1
2,Bar  Well yo yo,0.0,16,1
4,Amazing space and stay,0.6000000000000001,22,0
4,"Great, I recommend",0.8,18,0
2,Absolutely perfect accommodation! Good service and very helpful. Is very pleased with this accommodation 10/10,0.6375,110,1
1,"This accommodation is great: good location, unbeatable hospitality !! You feel like at home !! Without hesitation I would stay here again. Thanks to Lía and his parents for their attention and recommendations",0.6666666666666666,214,1
4,"Lia and her parents make you feel at home, Metro Super Near station and how the photos appear is the reality of the apartment",0.21666666666666667,125,0
1,"So far quite well, it is a shame that the host only speaks Spanish and no English, this would have promoted better communication.",0.12,129,1
0,"The apartment was very cozy, clean and also as described. Safe neighborhood with the subway only 5 minutes within walking distance. Highly recommended for a vacation in Barcelona.",0.15333333333333335,179,1
5,The apartment is very well located. Everything you need is within a short walk. The host was most helpful and answered queries quickly. This is our second stay at the apartment and it was wonderful.,0.33888888888888885,198,0
4,This apartment is perfection on several points: Ideal location Super clean Decorated with great taste very functional with all what you need for We have a dream stay with friends and we thank you for having made these days wonderful with this accommodation. PS: I really,0.4750000000000001,306,0
4,"This is a very nice place which is super close to most things we wanted to do. Given that it’s close to Las Ramblas, there was some street noise at night though.",0.5377777777777778,161,0
4,Great place,0.8,11,0
2,"Apartment very well located. It is possible to leave your suitcase from 12 noon on the day of arrival which is practical. alone downside, the windows are in simple glazing and therefore, even closed, we hear everything that is happening outside, day and night (and the street is noisy). otherwise pleasant apartment.",0.1388888888888889,334,1
5,"Very well place worth for the price, in the center of Barcelona without the inconvenience of too much noise. There was some appreciable attention like caps of coffee or tea. The only thing is that the two armchair are changed for a sofa and it’s better that way. The host is very kind and responsive. Thanks a lot.",0.26857142857142857,333,0
5,"Perfect location, nice rooms, quite well for family trip.",0.8,57,0
4,Super location a few steps from Plaza de Catalunya. Reception and availability of Stefano SpeciPiBi.Super Recommended,0.06666666666666665,117,0
3,"A lovely week in the apartment that was close to the metro. A little traffic noise, but you have to expect that in Barcelona. The bedroom itself lacked some cabinets/drawers for storage, but otherwise a comfortable bed. The double quilt was struggled a little .. :) Clean and neat kitchen and space in the fridge and freezer. The bathroom was spacious and clean. Easy to find and Andrea came by and checked up on if everything was ok. Quick to answer questions when we wrote to her. Also helped with questions about sights. Flexible in and check -out. We were very pleased to book again. Good value for money.",0.33653846153846156,627,0
5,"Nice host and clean place, super good experience",0.5,48,0
4,Lisa was great!,1.0,15,0
4,Ideal Department for Tourism in Barcelona. You can get walking to the main places of interest or with a subway or bus that pass in a few blocks. Many bars and restaurants in the area. Supermarket on the way back. Flawless. Lisa was in contact at all times helping us with our doubts.,0.39444444444444443,283,0
1,"Patricia is very friendly and resolutive, with a lot of vision for decoration. Very good communication. I have been more than a month and the study is very clean and comfortable in a high neighborhood. With everything you need and more (wide closet, bedding and spare towels, comfortable armchair to read, all kinds of stores and transport only steps), and the study equipped for cooking, resting, work/studio zone, hair dryer, washing clothes, iron; Very well organized. Wi -Fi works very well, recommended if you need to study or work with the Internet. during the night very silent to sleep and warm during the winter, with a very warm bed blanket and a very comfortable mattress. In case of need there is also a radiator and a cold/heat split, but it was not necessary to use it because the environment was ideal and with wide ventilation windows. I recommend it without a doubt!",0.3583771929824561,907,1
5,Great! Thanks,0.6,13,0
5,"Clean, spacious, but most of all in a great location to reach a ton of good food and sights. Would stay here again.",0.5916666666666667,115,0
2,"The location is excellent, the decoration is also beautiful, the kitchen facilities are rich, and the experience is great!",0.80625,122,1
5,"Amazing place. Location is perfect. We are on the first floor which is too close to the underground, which is a bit noisy in the evening. Other than that, everything’s perfect!",0.545,176,0
4,"As described, excellent location with the two steps subway that takes you everywhere, a super diagonal and many users and useful stores .... I recommend 100% the stay",0.5333333333333333,166,0
5,"Overall a nice place! Was clean and in a good location. Check-in was easy and we were provided with local recommendations were really good. Shampoo and body wash weren’t provided so make sure to bring your own. The apartment was pretty nice, only thing to note is that the walls are thin so you can hear people in the other apartments.",0.31249999999999994,335,0
4,We loved the appartment. We would definetly choose it again for the next time we visit Barcelona,0.35,96,0
5,"We had a very nice time in the appartment. It has a perfect location, near to the beach and good connection ti the public transport. Lot of shops ans bars on the street. Good equipted kitchen to cook. We reaaly enjoyed the holiday there.",0.54,241,0
2,"The location of the hostel was a 5 -minute walk from Familia. The next day I told me that I had to wait for the towel to wash it again.  I needed it in the evening, so the host's mother came and went to solve it, but it was a bit like that. It was a bit like I was watching if there was a CCTV on the living room side.",0.0,320,1
5,"Ricardo is a great host,sparkling cleaning place, in a peaceful and well located location. We,'ll definitively book again this spot when go back to Barcelona.ahh the bed is awesome.",0.5125,181,0
2,All excellent,1.0,13,1
5,"We had such a nice stay in this apartment in Barcelona!! The flat is very well equipped, everything you can think of is in the appartement. Also the neighbours were quiet so could rest during the whole week. The terrasse is amazing and was a bonus to the whole apartment! Sandra was always available whenever when we had a question about the city. She helped us so much. Thank you so much again Sandra !",0.27386363636363636,423,0
5,"Perfect place and good employees, pool was great with view",0.8333333333333334,58,0
4,"Welcoming host, despite our different language, we had a great time. Lina is super nice, it was nice.",0.4666666666666667,101,0
5,"We really enjoyed our staying at Herminias place. We especially loved the little balcony. We were a little bit afraid that one air conditioner wont be enough for the rooms to heat them up during wintertime but it was okay there were no problem at all. The place is really well located the public transport is within a few minutes. We are happy that we could stay at this flat, overall experience is very positive.",0.14967532467532468,413,0
2,Very great location and the surrounding area!,1.0,45,1
4,"Amazing location, clean, big, and the terrace is spectacular. 5/5! I would return here!",0.4760416666666667,87,0
0,"The sheets in every bedroom were dirty. In the main bedroom, a giant yellow stain in the middle of the fitted sheet, along with hair on the headboard. In the other double bedroom, another giant stain in the middle of the fitted sheet, along with dirt and hair on the fitted sheet. In the bunk room, there were crumbs all over the sheets. The floors were also completely filthy, so we swept and got up a huge pile of dirt, along with a dirty q-tip and a rusty nail in one of the bedrooms. We were incredibly disappointed to have dirty beds AND floors in our apartment. When I contacted the owner, they didn't seem to be concerned about our experience whatsoever, just saying they'd send someone in to clean again. The sheets on the 2 double beds were changed, but not bunk sheets. Had this been an nocarz I rent to someone, I would have been extremely apologetic trying to make up for the apartment being filthy for my guests. Very disappointing stay.",-0.22350877192982457,950,1
5,"Great spot. Very clean and fantastic location. The AC/heat system is only in the living room so the bedroom can get a little chilly if you're visiting in winter, but otherwise a great place.",0.24130952380952383,190,0
5,"The apartment is beautiful, easy to find and close to public transport and within walking distance from famous things to see in Barcelona. The guidance how to get to the apartment is clear and the host responds within minutes to questions. All in all, a great experience and certainly worth staying if you are looking for a place to stay in Barcelona.",0.4261904761904762,351,0
5,"Pau and Carlos are really nice. The flat is clean and the room is super cute, a little bit hot in summer but everything was perfect.",0.3546875,132,0
5,It was my first experience as a solo female traveler renting a shared space (as opposed to an entire private rental) and my time with Nayma & Carles was absolutely amazing! I highly recommend anyone traveling by themselves to choose this rental - you will feel safe and right at home with the friendliest people around to make your experience even more memorable (and the doorman is super nice too). The mattress was the most comfortable bed I’d slept in in months and everything was clean and spacious plus it was walking distance to all the major attractions + public transportation. I plan to visit Barcelona again in the spring and will definitely return to stay here!,0.2893452380952381,672,0
5,The apartment was beautiful and arina was so helpful. We had a great stay,0.825,77,0
5,"This was our first ever nocarz stay and the apartment was great. Right next to Bogatel subway with a mini supermarket below the apartment made it very convenient. The apartment itself is as advertised. We loved our stay here. The agency provides a nice welcome pack with water, milk, wine,coffee,tea and cleaning supplies for the dishes and washing machine. Great service overall.",0.4435714285714286,380,0
5,we enjoyed our stay very much. The apartment was beautiful and also very central.,0.40249999999999997,81,0
5,"Fantastic stay! Beautiful apartment. Onix was fast and kind in communications, and met us swiftly from the airporpet which was a nice surprise. We felt very welcome! Full kitchen to cook in with lots of grocery stores near by. Beautiful window by the bed. Thank you so much!",0.5299999999999999,274,0
2,Very nice apartment with a large terrace!,0.5239285714285714,41,1
5,"The apartment was wonderful, spacious and in a great location. Martí was very thoughtful getting an item I had forgotten in the apartment back to me!",0.5800000000000001,149,0
5,"We highly recommend this place if you are visiting Barcelona. Vivian kindly tell us local infomercials, so we found some nice restaurants around this place as well. Hope to visit again someday!",0.3775,193,0
3,"Perfect apartment, very comfortable and very well located",0.5733333333333334,57,0
0,"Communication with Angel went smoothly. He replied very quickly, had a lot of tips and information and was always very friendly. We were also able to check in earlier. The apartment is very centrally located in the city directly on the metro and is nicely furnished. The beds were very comfortable, towels, sheets, sofa, dishes etc. everything was very clean. We lifted ourselves perfectly and felt comfortable. If we come back, we would be happy to get back to Angel! Check in and also check out was absolutely without complications. Always my pleasure!!",0.376875,555,1
4,"The floor is a charm, with all comfort. The position is also very good, easy to reach the subway. José Luis has been very friendly and always available. I recommend this floor if you go to Barcelona",0.5577083333333334,198,0
4,Great location,0.8,14,0
5,"The flat is beautiful, very clean and very well located. Communication was easy and prompt. I would definitely recommend.",0.3225,123,0
5,"The flat is beautiful, very clean and very well located. Communication with Weflating was easy and prompt. I would highly recommend it.",0.3491666666666667,138,0
4,We had a perfect stay. We were warmly welcomed and immediately felt comfortable. The accommodation is in a perfect location. You can quickly walk to many sights. It can hardly be more central. The apartment is super beautiful and tastefully decorated. Everything is very well maintained and clean. The apartment is super quiet and you don't get anything from the big city. We would book the apartment again and consider coming to Barcelona again. Thank you for this great stay! :),0.46568627450980393,492,0
5,This room is worth a wow. Great location that is only 5min walking to the subway station. And the room is quite and clean. If you want to cook it is convenient that there are a lot of tools in the kitchen.,0.31333333333333335,206,0
4,Great accommodation!,1.0,20,0
0,"It was ok, although when we arrived the place was dirty (dirty bedsheets, broken sink). The next day the cleaning company cleaned and fixed.",-0.16666666666666666,140,1
4,"Good location, plenty of space. Clean and comfy.",0.5333333333333333,48,0
2,"Excellent location, beautiful building and apartment with old architecture details on the roof and soil. Well equipped kitchen, wide rooms and rooms and impeccable bathroom. Safe and excellent area for restaurants. 10 minutes from thanksgiving and 5 from Rambla Cataluña. With multiple transport options (Metro and Bus) a few minutes. In addition, several supermarket options in the corner of the street. 10 minutes from the Clinic hospital.",0.38999999999999996,443,1
2,Apartment a stone's throw from the Sagrada Familia and the Metro. Gentile and helpful staff. Excellent experience. Lorenzo Barabani,1.0,149,1
5,"Our stay in Barcelona was absolutely outstanding. The apartment was beautifully decorated and thoughtfully equipped with everything we could possibly need for a comfortable and seamless visit. The hosts went the extra mile by providing city maps, tourist guides, a comprehensive binder with appliance instructions, and even a coffee bar stocked with all the essentials and some delicious cookies. The location was perfect—close to fantastic restaurants and great shopping options, making it the ideal base for exploring the city. Truly an exceptional experience!",0.41410256410256413,566,0
5,It was a wonderful place and great location. Highly recommended.,0.6533333333333333,64,0
2,"Excellent location, comfortable beds, good cleaning, helpful team.",0.6999999999999998,66,1
2,"Sensational. Sensational apartment, in the best point of Barcelona.",0.7777777777777777,73,1
5,Thank you for such a good place with the best location. Valery - is the best host ;),0.5900000000000001,88,0
2,Very central apartment! And Valerie is an excellent host,0.5,56,1
2,Clean place and very close to rambla. Valerie is very friendly and available to help.,0.36354166666666665,85,1
4,"We stayed in the apartment with 2 young children and it worked well. The apartment is small as you would expect in the centre of Barcelona, but very well located near Blai with lots of restaurants for tapas and just few minutes walk from the metro.",-0.009999999999999998,248,0
2,We really enjoy the stay,0.4,24,1
4,Place was as described and location was amazing and convenient. Would stay again,0.6000000000000001,80,0
5,"A beautiful apartment in a great location, clean and quiet. Great for a weekend in Barcelona",0.5633333333333332,92,0
4,"Good communication, very comfortable arrival and good location. All great!",0.73,74,0
5,"My friend and I really loved the time spent here. I cannot imagine a better host than Rachel! She was very, very helpful, provided light breakfest everyday and in case we were hungry, she always had something for us. Gave us many local tips everyday which were pretty useful and she really cared. I dont know what else to say, only that to me, Rachel is really nice and and just a pure person.",0.23661904761904765,397,0
5,"If you want to get a taste of what Barcelona is about Ana’s place is for you and your traveling companions. Plenty of cafe, restaurants, and stores near by. It’s located outside of the city center so you get a nice taste of the Barcelona community. Ana communicated well and suggested a place to eat. Had a wonderful time!",0.32,322,0
5,sabrina welcemed us. she is very kind. we can communicate with her anytime. location is very nice for my tour course. it is easy to take the bus and subway. i can walk to famous place from here. house is enough to stay for 3 poeple. it is very clean to stay. i recommend here for tourist. i hope to stay again. if i go to barcelona it is best house in my trip .,0.4842857142857143,398,0
5,"Location, location! If you’re looking to be in the thick of the hustle-bustle of all that everything Catalunya has to offer - look no further. The apartment was as described, and the check-in was seamless (excellent and efficient plus extremely clear instructions). The apartment was clean. Our highlight during the stay was utilising the hosts welcome guest book - amazing recommendations (most of which we took on board and they were a win-win-win!)",0.3657407407407407,451,0
2,"The place is very well located to reach any time and know much of the city, is safe and has very comfortable common areas.",0.22399999999999998,122,1
3,"Just one elevator working and service at front desk is so slow. Besides, everything is fine. Tks",0.05833333333333332,96,0
4,Good place,0.7,10,0
5,"Great place to stay, clean, organize and very amazing property with a perfect location in Barcelona",0.7366666666666667,99,0
2,All good ..... good people and good control ..... Thank you .....,0.6999999999999998,71,1
4,good,0.7,4,0
2,City tax ?? 3 euro a day ?? Im not a tourist. Worst city in Spain,0.0,69,1
4,Super cool design réceptions & rooftop,0.3416666666666667,38,0
2,Gratitude for the service provided. Excellent.,1.0,52,1
2,Good,0.7,4,1
3,"Place is in very good location, the stuff is great. However, there’s not comfort besides that.",0.9099999999999999,98,0
3,All ok,0.5,6,0
5,"They don’t have a locker with passcodes on instead you either have to bring a padlock or buy from them. The pillows are yellowish not sure are they clean so I’ll just wrap some clothes around Overalll it’s a great location and quite unique experience at the bar where there’s party people that brings you to a local club and for safety, there’s always a security guy at the lobby so it’s quite safe.",0.2986111111111111,404,0
2,They have not wanted to make an official invoice. On the other hand at night there are people who totally access hebrias and forming street scandal,-0.0625,147,1
