numerical_review,comments,language,sentiment,review_length,label
5.0,"We had a great experience on this hotel, good premises, really clean but what really impressed me the most was the Staff: we were greeted by Brianda and Carlos, and they were absolutely amazing, they were .extra helpful to us. This hotel was a little bit far from Miramar Outlets but it was by far the nicest place we could... More",en,0.4479166666666667,331,0
3.0,It wasnt the best but its a great price.... beds were comfy pillows were nice.... and they have free breakfast i think its a good hotel if your looking to be somewhere near the parks withot having to pay resort or in park hotel resort prices,en,0.6,241,0
5.0,We stopped at the Drury Inn on June 24th for a night as we headed to South Carolina. The Drury Inn was a pleasant surprise. It was a crowded night but everyone working could not have been nicer and efficient. We had a connecting room with family which was so helpful. The complimentary drink was a nice surprise and the... More,en,0.5333333333333333,327,0
5.0,Very nice hotel with lots of character. Would like frig and microwave in room. Other than that the hotel is great.,en,0.48500000000000004,114,0
5.0,"The sea captain has it all, it is the friendliest place I have ever had the good fortune to visit. My self and my family will be returning for the third year in a row this September. The staff are exceptional and cannot be any more welcoming than they are. You truly feel like part of a family. Along with... More",en,0.47333333333333333,313,0
3.0,For the most part we enjoyed our stay. We thought our room was much bigger as thats how it seemed advertised online and we also thought the lobby area would be bigger. We got stuck on the elevator had to pull the doors open ourselves to exit the elevator on the morning after our first nights stay. The staff was not very communicative about the elevator issues and did not really provide any real direction about updates /or ways to return to our rooms using another means other than the elevator.,en,0.11249999999999998,498,0
4.0,Old hotel with many remaining architectural charms and most modern amenities. The staff is exceptional: friendly and very accommodating. Has a little bit of the wear tear around the edges associated with an historic building but remarkably clean. Passed the allergy test.,en,0.27208333333333334,271,0
3.0,"- No ironing board in room at check-in - Maid turned off my room refrigerator for no reason -- stuff inside got warm - No way to set time manually on alarm clock -- it was a constant 1hr 40min behind - Had to go to front desk to get more toilet paper, as ",en,0.13333333333333333,255,0
3.0,My wife abd I stayed here for our anniversary weekend. Clean hotel in need of updates. Food for breakfast was good. Loved tge made to order omelet. Pool not open and the restaurant had just open but the prices...ouch! Overall good bang for your dollar. Minutes from the flower fields and such.,en,0.30833333333333335,293,0
4.0,"Hotel is very nice, but I waited an hour at the metro station for the hotel shuttle bus. I called the hotel twice to ascertain the shuttle's whereabouts, but the shuttle's location remained a mystery. Perhaps it was someone's dinner break I would have walked, it isn't that far, but this was shortly after the big snow storm.",en,0.22,325,0
5.0,"This hotel was extremely clean, modern, and had a small town feel with staff attitudes and helpfulness!! It typically stay at Hilton brands, usually the Homewood Suites, DoubleTree, or Embassy Suites, but since this Hampton was only a few miles from where we were working, we opted to stay at the Hampton. It was a very nice surprise for the... More",en,0.09326388888888888,349,0
4.4,"Bad: No AC in the elevator or hallway was a particularly cheap choice to save , Dana. Good: Apogee rooftop bar- fabulous, but why not open during the week Not cool.",en,0.1041666666666667,164,0
3.0,The front desk hassled my wife for a credit card - while they already had my Marriott Visa card on file with the room already charged to it. They put us in a room next to the elevator and I couldn't get on the elevator (carrying three bags) because the help cut in front of me to take their cart... More,en,0.25,303,0
3.75,Bad: Way overpriced. Room was overdesigned faux industrial window box. Bed not comfortable at all. Good: Great location,en,0.15000000000000002,119,0
3.0,"The room is large with a good,view of LA.The bed is fairly comfortable and there is plenty of seating available.Bathroom very modern with large soaking bath and a good shower.However the room lacks any character whatsoever.The inclusive breakfast does not allow any flexibility and even if you pay 20 gratuity plus room delivery charge they wont allow it. What is... More",en,0.3814285714285714,371,0
5.0,"On short notice, my boyfriend I decided to pop down for a short trip during Disneyland's off-season. Because it wasn't the busy season, we decided to try out a different Best Western (we usually stay at the Best Western Park Place Inn). This Best Western had a great location, it's just right around the corner from the parking areas.... More",en,0.28534391534391534,342,0
5.0,"Brilliant place. Just wish we had spent more time as we only stayed one night, as we used as a base to see the Grand Canyon. We all really enjoyed the complementary full breakfast. Lovely double rooms with plenty of space",en,0.23500000000000001,221,0
4.0,This was a very nice hotel for the price. The room was very clean and the hotel staff was nice. Close to many restaurants and other business establishments. They do not have a work out facility but do have an association with the local YMCA and you can go there to exercise free of charge. I will go back there again when I have business in the area.,en,0.32895833333333335,350,0
3.0,"This hotel was a good value. The rooms are clean and comfortable and mine was newly upgraded. The hotel staff was courteous and helpful. The only real issue is the noise...constant hammering that seemed as though it was in the room next to me. Also, the hot water in my bathroom did not function, so I ended up taking a cold shower. Needless to say, the noise and lack of hot water made for a disappointing stay from the standpoint of comfort. Still, a good value with easy parking and not too far from either DC or Baltimore if you are visiting.",en,0.15227272727272728,546,0
4.0,"Great central location for exploring downtown Napa and the Napa Valley. Good access from HWY 29, HWY 12, and HWY 128. There are plenty of much more expensive choices in the Napa area, but saving a few on lodging allows for stretching for great local food and wine.Thank you for your review and I am glad we were a great place to stop on your visit to the Napa Valley. We aim to be the best value for your in Napa. Hope to see you again in the near future.",en,0.34615384615384615,455,0
4.8,"Bad: Expensive breakfast. Good: Clean room, comfortable bed, good location (near but not in the Strip) and calm",en,0.17083333333333336,111,0
4.0,"There are times when I grouse about how much a room might cost because all I'm doing is sleeping there, but there are times when you are staying in a resort area where you may use your room a lot more. This is an older hotel, on the historic downtown waterfront, and yes, the rooms are small, but it was... More",en,0.18611111111111112,311,0
4.0,"We stopped at the Best Western Plus on our way down to New Orleans. We arrived after 11pm and left the next morning at 7am so we weren't there for very long. The check-in process went smoothly and quickly. The rooms were nice and comfortable. It was nice that they offered free bottled water, Wi-Fi, and breakfast. The breakfast was... More",en,0.29636724386724383,340,0
4.0,"As a whole experience was good, would stay again, but in a room that was not so close to general hotel activities. staff friendly and pleasant. No bath mat and soap in bathroom doing second day of stay.",en,0.3430555555555556,202,0
5.0,"We had a wonderful weekend at the Blue Sands Motel! Not only did they welcome our two standard poodles with open arms, but they were flexible with our late arrival and did everything possible to make our stay amazing. We loved the room (Room 5), which was well-appointed and quiet. The bed--a California King--was top notch. My wife said she... More",en,0.29230769230769227,349,0
5.0,"Just came back from the Littleton Inn. My fianc and I are not usually BB type, but this place looked adorable, The inn was excellent Mary was great! Quaint little New England BB at it's best. Hoping to go back in the very near future. Not enough good things to say.",en,0.3387587412587412,265,0
5.0,"Other than being told on hotels.com that breakfast was included in our cost, but it wasn't, the stay was wonderful. We will be back. For being so close to the airport, no plane noise!!!!",en,0.2916666666666667,186,0
5.0,"This is a great deal. The amenities are awesome and include a cocktail hour with a hot bar. The location is ideal, and the staff is excellent. The building is well maintained and the rooms are spacious, comfortable, and attractive.",en,0.7357142857142857,231,0
4.0,"Great staff, nice facilities, clean rooms, great service and good breakfast. However, running toilets in three different rooms based on conversation with other guests. Creates noise and wastes water. Staff seemed eager to get it taken care of though.",en,0.3677083333333333,250,0
4.0,"Very pleasant and relaxing, breakfast was exceptional.",en,0.81,54,0
4.6,"Bad: Timing seemed to be off. Had to wait a very long time for breakfast, longer than people who had come in after us. Had to wait a very long time for the valet to bring our car, seemed to be some kind of communication issue. They were nice about it, and so were we, but it seemed to be a theme, which was a bit of a disappointment. Good: Nicely appointed room, great location.",en,0.20777777777777778,378,0
5.0,"It's a great hotel to stay, good customer service and a great location. I will recommend this hotel to everyone. Food is also great. Though I like only Indian food, I really enjoyed curry Rice and breakfast.",en,0.6,207,0
3.0,"Decently clean room, but beware if you have allergies. Hotels should offer an alternative to goose down pillows. Hypoallergenic pillows would have been nice instead of having to buy my own. Also, a/c unit in room was quite loud.",en,0.3022222222222222,228,0
5.0,This site was very nice. It's close to the interstate and close to DC. You won't be disappointed.,en,0.015000000000000013,97,0
4.0,"Very enjoyable, staff was polite and helpful",en,0.65,44,0
4.0,Me and my husband decided to get away for a weekend and found this hotel online. It had everything we needed plus a mini-fridge and an lcd tv. The room was clean and comfortable. A very delightful stay. :),en,0.5666666666666667,205,0
5.0,"I always return to the Varden when traveling to south LA and Orange County. The location is convenient and centrally located, parking is easy, service is great, and the hotel and rooms are extremely clean.",en,0.4,205,0
5.0,"We were greeted by Yadira and she was very accommodating and very friendly, we felt at home right from the get go. The room was very clean. The hotel staff made sure all our needs were met. We all had very satisfied tummies with their free breakfast. We'll definitely be staying here again!!!",en,0.37498511904761905,292,0
4.0,"The location was perfect -- easy to find and suited our needs for our activities while in town. Check-in was easy, people were nice, the room was clean. It's not fancy, but given the alternatives in Napa (very pricey), it suited our needs. (We had two rooms, and our relatives had a third.) There's no getting around that this is a Best Western, with Denny's as the anchor restaurant. Clean, no frills, convenient. No more, no less.Annhurst - I am pleased to hear that our hotel suited all your needs. We are thrilled you got everything you needed in your visit to Napa. Come visit us again soon.",en,0.40384615384615385,596,0
5.0,"I'd never been to Portland for any extended time before and my boyfriend insisted the Regency Hotel was in the best location and I'd love it. We took an overnight trip for my birthday and even though I was trying to sway him to another more trendy hotel, this one was everything he promised and I'm glad we didn't go... More",en,0.6,324,0
3.15,"Bad: Our toilet overflowed at 1am and the water wouldn't stop. When we tried to call reception the phone didn't work. My husband went down to reception whilst I packed our clothes as I naturally assumed we would be given another room. He returned with a maintenance employee and a housekeeping employee. They refused to give us another room (so we could go back to sleep!) instead keeping us awake until 2am whilst they sorted out the problem, extracted the water from the floor (the bathroom was flooded), mopped the floor and brought fresh towels. Good: The reception staff were very friendly. A bottle of sparkling was sent to our room to celebrate our wedding anniversary upon our arrival. That was a really nice touch.",en,0.14429012345679013,723,0
5.0,We picked this hotel because it was halfway between Tampa and Miami. The front desk staff is so nice and helpful. They answered every question and even came and cleaned our room when housekeeping missed us. The cookies after 6 p.m. in the lobby are essential. Great stay,en,0.4666666666666666,270,0
5.0,The room was really big and clean. The staff was great. The hotel offers free breakfast that was really good ( not the usual crappy free breakfast) The only thing I didn't like about the room was that the air conditioner was regulated a motion sensor. We happened to be staying here on one of the hottest days of the year. The unit only stays on if the motion censor registers a person being in the room. Upon arriving the room was hot. It took about 20 mins for it to cool off. Also the AC cut off during the night when we fell asleep (No movement). I woke up in a pool of sweat and had to get up a walk around periodically to keep the AC going. That really sucked..,en,0.25512820512820517,667,0
5.0,Comfortable living with kitchen and all other facilities. Ideal for business stay. social hours are great fun with your friends. abundant parking space coupled with good lawns in case you see the sun.,en,0.4510416666666667,200,0
5.0,"Went with a 3.5 year old, and had a great time. The pools are well organized, where some are for adults only, some are for everyone, and some are clearly specifically for kids. Good food and drinks available poolside and at Duke's restaurant. Beautiful trails to walk or run on along the beach. Great staff.",en,0.46875,307,0
4.0,"My friend and I were down in Tacoma for a concert. We'd driven in early wanting to check in and dress for our night out. Construction around the area caused some issues with our GPS, but the hotel was found relatively quickly. Before we had the hotel in view, we discussed that we couldn't be in the right place. The... More",en,0.2126984126984127,324,0
3.0,I chose this hotel which is one of the more expensive as I was travelling alone and it advertised two restaurants and close proximity to shopping. Not true! Restaurant was only open for breakfast and the food in the bar was woeful (same food offered for room service). - imagine processed burger cheese on French onion soup and you get... More,en,0.03515625,343,0
4.15,"Bad: Rooms not ready when they said they were. Walls too thin and so it was noisy,. Could not get hot water in shower and the elevator broke. Also no corkscrew or cheese cutter which should be included. Good: The units were modern and well cared for. The price was good for the location. The layout of the unit was good. The staff was pleasant and I am sure would help if needed.",en,0.25833333333333336,379,0
5.0,"Bad: Couldn't find fault with anything. Good: It might sound strange to say that I was ill in bed for most of my stay but still gave the hotel top ratings!. However, the room was extremely comfortable and clean. The staff were very helpful and pleasant and the location was great. We were in the annex which fronts onto Ocean Drive and there was a very good cafe/bar below. I found out towards the end of the stay they also did room service. Wish I had been well enough to take advantage of this great little hotel.",en,0.31234375,515,0
5.0,"Good: This is my first time in Chicago and I spent much time to choose the right hotel. And I was right in my choice! This hotel deserves the high rates because of great staff, wonderful cosy room with a perfect bed, bathroom and tasty various breakfast.The location couldn't be better.",en,0.4294047619047619,286,0
5.0,"My wife and I were heading back from Cincinnati and stopped late here for the night. Clean room ,Quiet, and slept like a log. Next day had a nice breakfast. Packed up and headed home. Got home and had forgotten part of a cord that I needed. called them and they found it. They were very helpful and I drove... More",en,0.17083333333333334,314,0
4.8,"Bad: Intermittent barking dog!. Good: Spacious suite, recommend end room on high floor",en,-0.004999999999999939,86,0
4.0,"Have always enjoyed staying here (clean, quiet and good breakfast), but the last few times there has always been a maintenance issue. This time the stool did not work properly and did not have hot water in the morning. Couple of times have had to switch rooms because of leaking water problems. Was great but seems to keep having problems.",en,0.26851851851851855,339,0
4.0,We received two free weekend nights from Suncoast. Our room was spacious and clean. The beds were comfortable. Whenever we saw an employee they greeted us and were willing to assist! We had to book an extra night and it was very reasonable. I experienced Pure Spa which is on site. WOW! They offered a great combo spa treatment which was to die for! The buffet resturant was also better then expected. Usually buffets are pretty boring but theirs was actually pretty good!,en,0.25902661064425775,472,0
4.0,"The staff at this Microtel were wonderful, but the owners need to invest in new beds! Mattresses we're very soft and sagged in the middle. Breakfast was above average.",en,0.19174242424242424,167,0
2.7,Bad: sheets seemed unwashed and old item from previous occupant was still in closet.,en,-0.2555555555555555,84,0
5.0,"NYLO was such a fun experience. The entire place feels like you are in NYC. The rooms are clean, modern, and resemble a loft. NYLO is tucked quietly away within a short distance from the shops at legacy and tons of restaurants. When I'm in the area again I will be staying here. Super friendly staff as well.",en,0.175,308,0
5.0,"We had an excellent stay. The hotel is conveniently located off the freeway, easy to find, with 3 restaurants within walking distance. Also located close to shopping, down town/river, and the Shrine of Our Lady of Guadalupe. The hotel staff was very friendly and professional. The breakfast was awesome as always and always well stocked. The pool, our room and... More",en,0.48075396825396827,368,0
3.0,"Every Year myself and some friends go to the dells to hit up the bars. This hotel is right downtown, so you are walking distance to all the bars. The owners were very nice. Now the rooms are just pretty much two beds and a TV. There is nothing special in the rooms. They are clean and do not smell.... More",en,0.3913605442176871,306,0
5.0,The hotel is well located. The room was great. Staff very helpful and polite. Breakfast was not the best.,en,0.6666666666666666,105,0
5.0,Staff was extremely accommodating and always pleasant!,en,0.39583333333333337,54,0
4.15,"Bad: Hotel is old, need refurbishment. Good: Value for money",en,0.03333333333333336,60,0
5.0,"My bridesmaids booked this hotel for my post Bachelorette Party Shenanigans lodging. It was VERY comfortable, clean, and spacious. I felt so spoiled that they booked such a nice room for me. I wish I had pictures to post.",en,0.3716666666666667,221,0
4.0,"Very friendly and helpful staff. Nice area with good location. Hotel currently undergoing renovation. Very clean and pleasant. Some worn/dingy room furniture, but will probably be replaced after renovations are complete.",en,0.4425,220,0
5.0,"Whenever I have to head down that way, I choose to stay at the Prarie Winds motel. The rooms are always clean, there is always a smiling face to help you with whatever you may need, and don't forget about the continental breakfast! Extremely reasonable rates, and there is also a restaurant attached to the motel :)",en,0.25069444444444444,315,0
5.0,"I really enjoyed staying at the Hyatt House, the room was comfortable, the shower was great. The staff was very attentive and the shuttle easy to take to local spots in the area. A really comfortable place to be when you're away from home.Erika W,We are sincerely appreciative of your complimentary remarks on your experience at the Hyatt House Seattle Downtown. I have shared your feedback with the team as we pride ourselves on the things we do right and how we can continually improve. Safe travels we hope to see you again while visiting the area!Sarah Junge",en,0.4308225108225108,562,0
4.0,"I so loved this hotel. The breakfast was great, although it was the same thing daily. I love the separate bedroom with a door. Every minor problem we had, someone was there to correct immediately. We stayed here to attend a convention in DC.",en,0.325,241,0
4.0,"This was a great value. We upgraded to a suite when we arrived to be near the pool. The room was huge and the staff was friendly although we could've done without the 7 a.m. wake up knock on our door from housekeeping. So don't forget to use your ""do not disturb"" sign. The free continental breakfast was generous and fresh. We would stay here again.",en,0.3958333333333333,350,0
5.0,"I arrived on a cold, frosty night after a long flight and drive. Front desk staff was courteous and made checkout a quick process. He even turned on the fireplace to help me thaw out while I checked in. The rooms are excellent-clean and nicely decorated and furnished in a contemporary design. Thoroughly enjoyed my stay at this hotel and... More",en,0.25625,346,0
4.4,Bad: I didn't like that someone got stabbed in front of the W hotel on Saturday night. Made me feel really safe! Apparently that's happened before. Good: The atmosphere and cleanliness were great.,en,0.29500000000000004,196,0
5.0,"We stayed three nights at the Springhill Suites Nov 19-22. I was greeted by very courteous staff at check in, a kind gentleman started the lobby fire for us and the facility was clean and most comfortable. The most impressive person there was DeCalvin Wilson. He served each morning at the delicious and varied deluxe continental breakfast and even came and cleared away our dishes in the expansive dining area. This young man went out of his way to care for the customers - I felt I was at the Ritz Carlton (or at least what it would be like if I could afford it). Give DeCalvin a raise and promotion. No he did not solicit such praise - I was just impressed and wrote his name down. I thoroughly enjoyed my stay here.",en,0.4594074074074073,719,0
5.0,"We came for one night to go to a Lions game, the staff were great and very friendly, the rooms were spacious, renovated and amazing. Nikita at the breakfast restaurant downstairs was perfect. we would come back again. If you are a non-smoker, be careful of you go to the casino, most people smoke and the smoke is overwhelming....but the... More",en,0.3763888888888889,345,0
5.0,After a weeks tour from San Francisco driving then all the way down the coast this was the perfect resting place for our final week. The rooms were spacious a beautiful bathroom with full size toiletries ( I was delighted as my pet hate is having to ask for replacements when you are staying in the hotel for several nights).... More,en,0.271604938271605,333,0
3.0,"Very basic hotel. Adequate if all you want is to sleep, especially if only for one night. Reasonably clean, but not great. Old and in need of renovation. Location is pretty good, adjacent to a restaurant/bar and close to stores, restaurants, and attractions. If you have the budget, you may wish to spring for a better hotel there are several... More",en,0.2136363636363636,350,0
5.0,Clean well-furnished room with good amenities including minifridge and microwave. Fitness room with up-to-date equipment. Nice indoor pool with whirlpool hot tub. I was pleased to see there was a lift to help someone with mobility problems get into/ out of pool. Staff was pleasant and professional.,en,0.4642857142857143,299,0
4.0,"OK, when entering the room, the TV was on and the remote would not work, went to desk and clerk said o, maybe it was a ghost and gave me new batteries for the remote-but was someone in the room-OH NO! Got the 30 percent discount but the room was not as nice as I've been accustomed. That evening a... More",en,0.3340909090909091,305,0
3.0,"Location: great location by nice cafes and little shops. Facility: nice facility with a big gym, roof top heated pool, a nice restaurant and a gift shop. Check in: very fast and informative. Room: nicely sized room with all the amenities that you need but dated decor. The view from the room was on Hollywood hills. Concierge service: Seph was... More",en,0.4272500000000001,351,0
5.0,Found ourselves in a bind after another hotel refused to honor our gift card. Employee that answered the phone and later checked us in was extremely helpful and welcoming and processed the Choice Hotels gift card without an issue. Room was very modern yet comfortable. Furnishings were quite pretty. No noise at all from the hall or other rooms. Breakfast... More,en,0.16571428571428573,363,0
3.0,"We stayed at this hotel in August, it is in the center of Silverton and walking distance to everything you need. The hotel is historic and the rooms have been renovated, but still keep the historic charm. The bedding is comfortable, the bathrooms are basic with basic towels etc. There isn't any air conditioning and if you get a room... More",en,0.1142857142857143,342,0
5.0,Staff was very friendly and helpful. I couldn't ask for better service. The 24hr coffee/tea stations was wonderful (used it a lot)! The complimentary breakfast had everything you could possibly want and more. Hotel was very clean.Thank you for your kind review of the Hampton Inn in Gloucester. We are pleased that you enjoyed your stay and hope that you will return soon!,en,0.47125000000000006,372,0
5.0,"The South Street Hotel costs about one-half of the rate at the Hanover Inn. True, you do not look out your window onto the Dartmouth Green, but you can walk to it in two blocks. Our room was spotless and comfortable, the staff is welcoming and helpful. The only quibble I have with it was the air system seemed to... More",en,0.21000000000000002,321,0
5.0,"After reading a few less than stellar reviews, my husband and I were skeptical when we arrived (2 hours early) to this Hampton Inn. It is an older building and many newer hotels are in the area. The staff welcomed us, found us a clean room that was available very early in the day, the room was perfectly clean, beds... More",en,0.15944444444444444,324,0
5.0,"The rooms were clean, neat, and its surpisingly quiet.( Because its located just near the Interstate)..Not a good selection of Breakfast though.....",en,0.29166666666666663,148,0
5.0,"This Hotel was amazing. My husband and I came here for one night to celebrate our 4 year wedding anniversary. The staff was very accommodating and let us check in early. Andrew the front desk guy was awesome and sent us a bottle of champagne after I told him why we were here. The room was nice and spacious and the shower is on another level. There are lots of restaurants near by and places to walk to. The light rail is right next to the hotel so it was super easy to get to the restaurants and bars further downtown. We would definitely stay here again. Thank you Andrew for making our stay amazing!Hello Amanda D, We thought you were pretty amazing too! I'll definitely share your accolades with the rest of the team. We hope you can try our restaurant, MATCH Restaurant and Lounge next time you stay. We hope to see you again soon.Thanks!",en,0.2971988795518207,844,0
4.0,"I stayed at the Ocean Tower Hotel for a week in early May based on positive reviews from TripAdvisor. These reviews were completely fair. This was an affordable hotel, located footsteps to Waikiki Beach. The rooms were clean and quiet the staff were friendly and accommodating. True, the hallways have tired carpet and the walls could do with some fresh wallpaper. But who cares about these trifles This was a great hotel. (However, if you are watching your weight, give the continental breakfast -- peanut-and-jelly on toast, danishes and donuts -- a wide berth. Fortunately, the rooms come with mini-fridges so you can store some healthier options which you can purchase at one of the many ubiquitous 'ABC' convenience stores.)",en,0.2783799533799534,729,0
3.0,We asked for a handicap room. We got a room on the first floor. Not very handicap accessible. No grab bars in the bathroom. Not handicap accessible for wheelchair person. Very little room. Got the first floor. but other than that not very helpful. Front desk did not seem to care either. I undertand you cannot guarantee a room. But this was not a enjoyable experience. The restaurant was good and very accommodating.,en,0.12102272727272728,417,0
5.0,"My husband and I always try to stay at the Hotel Phillips when we are in Kansas City. It is our favorite hotel and we have stayed at many. I feel at home there and the staff has always been exceptional, although we are not particularly demanding guests. Over the years we have probably spent at least 20 nights there.... More",en,0.24047619047619045,325,0
4.0,Hotel in good location. Right off interstate and close to many restaurants and shopping areas. Hotel provided list of restaurants near the hotel. Clean and quiet hotel. Good parking. Nice breakfast and wi- fi was good. Did not have any problems. Would stay here again.,en,0.4391534391534392,268,0
5.0,We pick the Aria for laid back location and the modern feel. The staff seems to care. Yes we lost all our gambling funds but the atmosphere and vibe was worth it. It is a special place..great for the modern crowd but not extremely trendy...,en,0.1261904761904762,240,0
5.0,The room was really nice but the service was even better. They even have a indoor pool which was a great feature. we will definitely stay again.,en,0.47500000000000003,144,0
5.0,"Ill be back! Clean and comfortable, with staff that will go above and beyond to make your stay wonderful. We came here for the Napa to Sanoma Half Marathon, and we are quite pleased with our choice. We knew we would not be in the room much, so price was what we were looking for. The Napa Valley is not cheep! But I felt the prices here were reasonable. The convenience of the shuttle to the start of the race was also a selling point for us. We saw many people driving here that morning parking across street to get here in time for the shuttle. AND! right across the street was a nice shopping center with many shops and fast food. Well done Best Western... Well done!Thank you so much for your review. We are really pleased you enjoyed your stay and hope you come visit us again.",en,0.302891156462585,782,0
3.15,"Bad: dated, needs face lift and upgrades, rusted and moldy areas inside room, stains on ceilings and closet doors, shower head leaking, sink cracked, small TV for room size, room phone old and crackling when trying to use, food buffet cold and stale - potatoes hard and egg omelettes rubbery, pool small, exercise room even smaller, can't control non-stop planes taking off but would be nice to inform the guests in advance - very loud and ear piercing - constant for hours and hours.... Good: convenient location and breathtaking views, fair price for location, decent parking, coffee and ice water 24-7!",en,0.05644444444444446,605,0
5.0,"My room was in a wonderful spot - near the elevators, near the gym, near the ice machine. The staff was very helpful. They gave very good suggestions about where to go during my short stay. Sorry, did not stay long enough to have anymore experiences. The only thing I can say is that I was very, very comfortable.",en,0.19833333333333333,313,0
3.0,"As other reviewers stated, the staff here is awesome. I've stayed in five-star resorts that didn't have this level of customer service. It's a shame they have to work in a facility that they have to make excuses for. The elevator was broken 95 of the time we were here. I had a bad knee and my 82 year old... More",en,0.06250000000000001,313,0
5.0,I recently stayed the night at this motel and I must say this place was better than I expected. The rooms were very clean and very nice. The owner who is a 3rd generation owner treat me very polite. I felt like I was staying with family! He cares about his legacy and does his best to make sure you are safe and comfortable. Thank you.,en,0.39151515151515154,335,0
4.6,"Bad: Probably my oversight when Iread the description but I was surprised to find no mini fridge in the room. Good: Close to Colonial Williamsburg, clean with a friendly staff, and two great pools. The pools gave us downtime opportunity on a rainy day as well as on a sunny day.",en,0.27361111111111114,278,0
4.0,"We enjoyed our stay a this property, all staff including Housekeeping were very friendly and helpful. Having the continental breakfast was an added bonus for us. The bed was comfortable, the Hotel and rooms were clean and staff was great and very attentive. The only thing for us was the street noise, even being on the 9th floor. The view... More",en,0.4467708333333334,347,0
4.0,"quiet room, quick check-in, easy parking,hotel staff cordial/ helpful, breakfast exceptional- lots to chose from",en,0.3583333333333333,112,0
