listing_id,id,date,reviewer_id,comments,numerical_review
18819486,1184704800630678839,2024-06-22,86730845,"Belen was a wonderful host. We really enjoyed our time at her apartment. My family (kids 9,7,2) were very comfortable for the few days we were there. It can be a little noisy at night, but that’s the price you pay for being in a very happenin neighbourhood. Loved our stay!",5
19536690,1091227164749255528,2024-02-14,559224471,"El apartamento está céntrico. El edificio es muy antiguo, las zonas comunes ( entrada y escaleras necesitan una actualización.<br/>Sin embargo el apartamento está reformado y es muy amplio.<br/>La estancia fue agradable, pero para ser sinceros, la limpieza podría mejorar (en la ducha había moho) y al piso le falta algo de mantenimiento.",2
19567353,639680495306188454,2022-06-01,75964061,Gemma's place was a perfect little haven in the middle of the city. Coffee shops right downstairs & super close to the metro made it a breeze getting to/fro in Barcelona. It was cozy and comfortable,5
19567353,659227415112076107,2022-06-28,56185046,Great location!! Gemma is very helpful! Thank you Gemma!,5
20061032,320177273,2018-09-08,42556204,"We really enjoyed our stay in Barcelona. The apartment was as described and fully equipped, such that we didn't miss anything. Everything was well organized and Flor quickly helped us out. The location is great, metro is just ~3minutes, beach is ~15min, almost all tourist sights are still in waking distance, and the district itself offers a lot. The only drawback is the missing AC (which is noted in the places description), especially, as we underestimated the humidity and heat in September.",4
20061032,844033061596038376,2023-03-10,10165763,Cozy little place in an industrial but central neighborhood. Easy keybox Check in. Would come again. Thanks,5
20183259,467939480,2019-06-11,114878159,"An awesome place, so clean and beautiful.  Very quiet as well.  I loved it!",5
20183259,771537611636330492,2022-11-30,45944865,"Convenient location and very safe. So many shops, bars, and restaurants within walking distance. Host was awesome and quick to respond.",5
20183259,1062994631547231615,2024-01-06,11634450,"Antonio’s place in Barcelona was amazing. Just picture perfect. 5 adults in our group. We had plenty of room to hang together or retreat to rooms for privacy. <br/>At check in, Roberto met us and was wonderful. Kind and thoughtful and thorough, he let us in and showed us the place and even gave us a map on which he marked local attractions and places to eat. <br/>The location is spectacular. We walked almost everywhere but taxis were easily available if needed. <br/>A truly great stay. We would 100% stay there again and would recommend to families and small groups.",5
20281579,209450973,2017-11-05,145310800,Everything was perfect ! I had a really nice stay and I strongly recommand to stay there. I'll definitely go back there during my next Barcelona's next trip ! Thanks for everything!,5
20939681,269396131,2018-05-27,12521802,Excellent location and very good team!<br/>Lovely appartment,5
20945165,294399485,2018-07-22,142989577,"Valentina y Robert fueron muy amables desde el comienzo asegurándose de que todo estuviera bien y recomendando lugares,el piso es muy cómodo y bien ubicado cerca de paradas de autobuses y metro como de sitios turísticos.",2
20486551,306147977,2018-08-12,167730715,"El apartamento era relativamente nuevo pero la ubicación no era buena ya que estaba en un barrio que no tenía buena pinta, mucha gente maleante.",1
20486551,1130361677200701671,2024-04-08,24266096,"Brilliant place, only 20 mins walk from Las Ramblas. Really great apartment, loved it",5
21402659,409650911,2019-02-08,3656481,it was good choice to stay here. thank you for everything!,4
21402659,758711419,2021-05-16,269246471,Cool,3
21402659,464926421916052713,2021-10-03,85414974,Perfect. We loved staying here,5
21402659,812923010651428352,2023-01-26,371823458,Cozy apartment at a good location in Barcelona city centre,4
20996042,520264347,2019-08-30,78360410,Vela’s house is super clean and I have amazing time saying with Velas family . Room is perfect size for 2 people ... thx for everything and I enjoy staying ...,5
20599589,335445699,2018-10-12,31372288,Great location. Beautiful old house. Somewhat difficult to find initially due to lack of information. Enjoyed our short stay,5
20599589,1233217343559517365,2024-08-28,71254747,"Very kind and generous host. Good energy and easy to connect with. The space itself is a beautiful spacious multi room apartment, the room had a great AC which was a win during summer.",5
21601117,328840000,2018-09-27,72162302,Súper recomendable!!!,2
21601117,490304465,2019-07-18,187512905,"Marta and Cesc went above and beyond to make our visit an exceptional one! Their apartment is amazing, close to Sagrada Familia, the Metro station, stores, cafes, and restaurants. The apartment was sparkling clean. Marta and Cesc were very prompt in answering all our questions and were very accommodating checking us in and out. I would highly recommend staying at their chic place!",5
21653679,537758433,2019-09-29,73626743,Great place to stay great location!,5
21653684,443641143,2019-04-26,199545339,"Stylish apartment, great location and a super host.",5
21653684,604181071874263610,2022-04-13,18484972,Nice and simple.  Immaculately clean and well located.  The staff was very friendly and accommodating.  Highly recommended.,5
21390934,616250403,2020-03-09,97756504,Great place to stay,4
21390934,676579633872790468,2022-07-22,223474728,Amazing 2 nights at this place! Super friendly and helpful staff. 10/10,5
21390934,1289131209817982184,2024-11-13,156993532,"Świetna lokalizacja w bardzo ładnej dzielnicy Barcelony, dookoła dużo dobrych restauracji, kawiarni i śniadaniowni.<br/>Blisko sporo sklepów",2
22144268,627296593894989802,2022-05-15,245422306,"La casa de Margarita es  muy calida y confortable ,la ubicacion es alejada,en una zona residencial muy bonita,pero bien conectada,el recorrido en funicular uno de los tramos necesarios para trasladarse  tiene cierta magia.Bruno el hijo me recibió y estuvo a mi disposición respondiendo todas mis dudas,con Margarita compartimos un momento muy lindo ,lo recomiendo definitivamente",2
21653703,1078872063760700389,2024-01-28,36075248,All in all a pretty good place to stay.  Thanks,5
21390937,431546545,2019-04-01,220276906,N'hésitez surtout pas à réserver chez Déco Appartements.  Les appartements sont magnifiques avec un rapport qualité/prix exceptionnel.,2
21390937,721562444710150467,2022-09-22,479158073,"muy buena gestión de la reserva con la empresa.  Comodidad, limpieza y buen alojamiento el facilitado por Deco Apartments.",2
22313479,292865541,2018-07-19,30853755,Nice and very centric place to enjoy Barcelona,4
22313479,628000968895979429,2022-05-16,6561889,Tolles Apartment! Check-in war unkompliziert und wir wurden herzlich empfangen. Auch die Größe der Wohnung war perfekt für 12 Personen!,0
22608577,322118377,2018-09-12,67621778,"Tania is an amazing woman, amazing host and our trip and this accommodation was really great. She speaks excellent English (also Spanish) so we had no problem with communication. The room was simple and comfy, other people living in the flat were really nice with us. We had a broken bed but this issue was immediately resolved and we could change the bed without any problems. We would go back without any doubts. Thanks Tania!!!",5
22608577,1254975479516855081,2024-09-27,175255959,Tania est réactive mais le logement ne correspond en rien au prix demandé.<br/>Réception des clés sous forme de jeux de piste à minuit....,2
21722081,718618414223796563,2022-09-18,335331956,"Very good place, would stay again",4
22991302,419275797349558035,2021-08-01,205059198,Séjour très agréable dans cet appartement. La location était propre et confortable. L'appartement est très bien situé dans le centre de Barcelone. Nous avons passé un très bon séjour je recommande.,2
22991302,575198394242806343,2022-03-04,68724696,"sagrada familia, plage, parc, accessible à pied.<br/>arrivée et départ autonome apprécié.",2
22991302,746202409594829315,2022-10-26,373444804,"Very good location for a short trip to Barcelona! Close walk to metro, sagrada and more. We’ll for sure be back!",4
22991302,825994371108330329,2023-02-13,88122945,Дякуємо,2
22991302,1326814294650529834,2025-01-04,9716353,tutto bene,2
23000537,279931581,2018-06-22,117100649,"The apartment is very clean and well organized. The beds are comfortable, the bathroom is clean and according to the standard. The kitchen and living room can be shared with  Bojan and jolante. They are very helpfull and kind. Location is close to supermarkets and a very good bakery as well close to the metro station. It has a good balance of value for money.",5
24010679,409977355,2019-02-09,137412352,"축구 일정 때문에 공항에서 바로 캄프누 가야하는 상황에서 호스트의 배려 덕분에 무사히 경기도 보고 체크인도 할 수 있었다.<br/>수많은 질문에 항상 친절하게 바로바로 대답해주면서 언제나 내 상황에 우선이였던 호스트!<br/>영어가 짧아 깊이 있는 대화를 못해 아쉬웠지만, 축구로 하나 될 수 있었고<br/>우린 너무 행복했다.<br/>사진보다 집은 더 이쁘고 깔끔하고 좋았다.<br/>침실은 아늑했으며 침실에 딸린 욕실도 따뜻하고 좋았다.<br/>우리가 지내는데 전혀 불편하지 않게 도와줬으며<br/>늘 우리를 신경써줘서 여행 내내 감사했다.<br/>다시 바르셀로나에 가게 되면 우린 여기로 갈 것이다^^",2
24010679,580287191,2019-12-22,221781094,"Two of the nicest hosts I have ever had, they will definitely take care of you! Excellent place, convenient location right next to Plaça de España (the first stop on the Aerobus from the airport), and very accessible via metro.",5
24025489,577396880368480996,2022-03-07,333987283,Très sympas,2
24025489,633071936981275817,2022-05-23,68749399,"Cozy. Modern. Decent stay. Quiet and safe neighbourhood a minute away from the metro. Convenience store and pharmacy are across the street. Lots of coffee/cafes nearby too. Shower could use a little TLC - shower head was useless - the wand was fine. The space fit 4 of us comfortably, but on the cozy side of things.. like your travel friends :) Sofa bed was ok, could use extra sheets and pillows. Guest slept on mattress protector. The larger bed is two smaller beds together. The noise isn’t so bad, but noise from the other units is noticeable at times. Doors slamming, loud voices, etc. The AC was nice to have but the unit had a slight musky smell… opening the windows solved that. Extra towels are an upcharge and you’ll likely need to buy extra toilet paper. The washing machine is nice, and you can hang dry your clothing. They provide the detergent. All in all, I’d return…",5
23031576,567686294,2019-11-23,216312617,Oscar was very kindly with us. His place is very organized and clean.<br/>100% recommended!!!,4
23031576,764281803067905802,2022-11-20,31243763,Great apartment in a great location. Ensure you get proper instructions to get your keys before getting there as language can perhaps cause issues.,5
23031576,1017962975757582868,2023-11-05,31744315,"La estancia ha sido perfecta! <br/>Instrucciones de llegada claras, servicio de bienvenida excelente, y la ubicación es ideal. El piso es precioso y está súper limpio,<br/>cuidan cada detalle. 100% recomendado!",5
23031576,1343410197047290060,2025-01-27,466321482,"숙소는 깨끗하게 정돈되어 있어, 편안합니다. 가까운 곳에 지하철역..버스정류장이 있어, 먼거리도 이동이 편리했습니다. 여행에 만족스러운 숙소였으며, 호스트의 적극적인 협조에 감사드립니다.",2
23661273,636762759,2020-07-11,277267791,Die Gastgeberin ist sehr freundlich. Würden jederzeit wieder buchen.,1
23661273,806358560291249224,2023-01-17,169363325,Todo bien anna muy cordial,2
23661273,1243414726387007106,2024-09-11,442824350,Mi sala ha tenido toda las cosas que podíamos necesitat,3
23215616,983183040625762099,2023-09-18,93141433,Mila's apartment is right in the center of Barcelona. All major attractions are at walkable distance. The metro line for public transport is also nearby. Host is very communicative and friendly.,4
23785855,419023945,2019-03-03,240547954,"Квартира находится недалеко от Саграда Фамилия, центр города в пешей доступности, к морю можно дойти за полчаса. Рядом с квартирой есть несколько супермаркетов, метро совсем рядом. Анна очень гостеприимный хозяин. Подсказывала, как лучше добраться к достопримечательностям, как лучше составить маршрут. В квартире очень чисто и тихо. Рекомендую!",2
23785855,508802286,2019-08-13,209268746,"Мой первый опыт с nocarz, что превзошёл все ожидания! Аня и её муж очень гостеприимны люди. В квартире идеальная чистота. Есть все удобства для пребывания. Комната точно такая же как на фото, даже лучше! Очень комфортабельная. Можно пользоваться кухней, что есть очень большим плюсом. Балкончик, на котором можно насладится чашечкой кофе с утра. Аня давала нам очень много полезных советов, куда пойти и что посмотреть. Если у нас выпадет шанс снова посетить Барселону, мы не задумываясь остановимся у этой замечательной пары!",2
23785855,606200981,2020-02-16,332650235,"Прекрасная комната в квартире со всем необходимым для жизни. Очень тихо и чисто. Близко от Саграда Фамилия и вокзала Nord. Замечательные хозяева - спокойные, доброжелательные, готовые во всем прийти на помощь и дать советы и рекомендации относительно пребывания в Барселоне. От всей души рекомендую! Обязательно приедем еще.",2
23785855,896232914907900145,2023-05-21,42432152,"Anna was such a great host, very knowledgeable of the area and made me feel at home! I recommend this stay if you’re in Barcelona! I really enjoyed the balcony and how close it was to Sagrada familia(10 min walk). Thank you again!",5
23785855,1110098743350226687,2024-03-11,52436952,"Un accueil très sympas ! <br/>Le logement est nickel et très proche des lignes de bus ! <br/>Lors de ma réservation, Je ne savais pas que c était “chez l habitant” mais Anna et son mari étaient très discrèts <br/>Donc top top ☀️☀️",4
23785855,1200592967430712889,2024-07-14,528970358,"Posto confortevole e posizione molto comoda (a due passi dalla Sagrada Familia). Anna è molto gentile e disponibile. Unico inconveniente la stanza molto calda seppure dotata di ventilatore, dal momento che l'unica finestra non riesce ad arieggiare bene l'ambiente.",2
23802379,369368666,2019-01-10,62228258,바 ㅇ 음 이 벼 ㄹ 로 에 yo,2
25466336,277344450,2018-06-16,27485850,Amazing space and stay,4
25466336,411022547,2019-02-11,53927649,"Super, je recommande",4
25466336,1136153851596382237,2024-04-16,562562333,Helt perfekt boende! Bra service och väldigt hjälpsamma. Är väldigt nöjd med detta boende 10/10,2
24772424,322207994,2018-09-12,173567115,"Este alojamiento es genial:  buena ubicación, hospitalidad inmejorable!! Te sientes como en tu casa!! Sin dudarlo me alojaría nuevamente aquí.<br/>Gracias a Lía y sus padres por sus atenciones y recomendaciones",1
24772424,362411455,2018-12-26,213422336,"Lia y sus padres te hacen sentir como en casa, estación del metro super cerca y como aparecen las fotos es la realidad del apartamento",4
24772424,1033915044429987844,2023-11-27,48846909,"soweit ganz gut, es ist schade, das die Gastgeberin nur Spanisch und kein Englisch spricht, dies hätte eine bessere Kommunikation gefördert.",1
25652280,1188257047029557467,2024-06-27,287710315,"Die Wohnung war sehr gemütlich, sauber und auch wie beschreiben. Sichere Nachbarschaft mit den U-Bahn nur 5 min fußläufig erreichbar. Für ein Urlaub in Barcelona sehr empfehlenswert.",0
24978618,675098600604018785,2022-07-20,261115878,The apartment is very well located. Everything you need is within a short walk. The host was most helpful and answered queries quickly. This is our second stay at the apartment and it was wonderful.,5
24978618,728771765927925932,2022-10-02,235941436,Cet appartement est la perfection sur plusieurs points :<br/>Emplacement idéal<br/>Super propre <br/>Décoré avec beaucoup de goût<br/>Très fonctionnel avec tous ce qu'il faut pour notre confort<br/>On a passer un séjour de rêve entre copines et on vous remercie d'avoir rendu ces jours merveilleuses avec ce logement.<br/>PS:j'aime beaucoup la vue sur la rambla,4
24978618,769350183334723093,2022-11-27,19245429,"This is a very nice place which is super close to most things we wanted to do. Given that it’s close to Las Ramblas, there was some street noise at night though.",4
24978618,1215094866138034028,2024-08-03,165174954,Great place,4
24978618,1225243118742229331,2024-08-17,370336072,"Appartement très bien situé.<br/>Il est possible de laisser sa valise à partir de 12h le jour de l’arrivée ce qui est pratique.<br/>Seul bémol, les fenêtres sont en simple vitrage et donc, même fermées, on entend tout ce qui se passe dehors, de jour comme de nuit (et la rue est bruyante).<br/>Sinon appartement agréable.",2
24978618,1323841790057586681,2024-12-31,221215570,"Very well place worth for the price, in the center of Barcelona without the inconvenience of too much noise. <br/>There was some appreciable attention like caps of coffee or tea. <br/>The only thing is that the two armchair are changed for a sofa and it’s better that way.<br/>The host is very kind and responsive. <br/>Thanks a lot.",5
24448299,333385845,2018-10-07,48904428,"Perfect location, nice rooms, quite well for family trip.",5
26018470,471304961,2019-06-17,80636918,Super Location a pochi passi da Plaza de Catalunya. Accoglienza e disponibilità di Stefano ineccepibili.Super Consigliato,4
27457386,907832247515484508,2023-06-06,36598994,"En dejlig uge i lejligheden, der lå tæt på Metro. En anelse trafikstøj, men det må man jo forvente i Barcelona. selve soveværelset manglede lidt skabe/skuffer til opbevaring, men ellers en behagelig seng. Dobbeltdynen blev der kæmpet lidt om..:)<br/>Rent og pænt køkken og plads i køleskab og fryser.<br/>Badeværelset var rummeligt og rent.<br/>Nemt at finde og Andrea kom forbi og tjekkede op på om alt var ok. Hurtig til at svare på spørgsmål, når vi skrev til hende. Hjalp også med spørgsmål om seværdigheder. Fleksibel ind og udtjekning. Vi var meget tilfredse ig booker gerne igen. God værdi for pengene.",3
27589665,425804420295752901,2021-08-10,131442298,"Nice host and clean place, super good experience",5
27589665,436661958475572928,2021-08-25,418347653,Lisa was great!,4
27589665,492510911178927175,2021-11-10,247094018,Departamento ideal para turismo en Barcelona. Se puede llegar caminando a los principales lugares de interés o bien con metro o autobús que pasan en pocas cuadras. Muchos bares y restaurantes en la zona. Supermercado a la vuelta. Impecable. Lisa estuvo en contacto en todo momento ayudándonos con nuestras dudas.,4
26942581,830265423934291361,2023-02-19,159510526,"Patricia es muy amable y resolutiva, con mucha visión para la decoración. Muy buena comunicación.<br/>He estado más de un mes y el estudio es muy limpio y cómodo en un barrio alto. Con todo lo necesario y más (amplio armario, ropa de cama y toallas de repuesto, sillón cómodo para leer, todo tipo de tiendas y transporte a solo pasos), y el estudio equipado para cocinar, descansar, zona de trabajo/estudio, secador de pelo, lavar ropa, plancha; muy bien organizado. <br/>El wifi funciona muy bien, recomendable si se necesita estudiar o trabajar con internet. <br/>Durante la noche muy silencioso para dormir y cálido durante el invierno, con una manta de cama muy abrigada y un colchón muy cómodo. En caso de necesidad tambien hay un radiador y un split frio/calor, pero no fue necesario utilizarlo porque el ambiente era ideal y con amplias ventanas para ventilación. <br/>¡Lo recomiendo sin duda!",1
27643977,1065899256481303508,2024-01-10,23948524,Great! Thanks,5
27643977,1173813853503005179,2024-06-07,10329495,"Clean, spacious, but most of all in a great location to reach a ton of good food and sights. Would stay here again.",5
27643977,1315889903795517949,2024-12-20,280354433,地理位置很优越，装修也很漂亮，厨房设施丰富，很棒的体验！,2
27643977,1358635985861579009,2025-02-17,62147793,"Amazing place. Location is perfect. We are on the first floor which is too close to the underground, which is a bit noisy in the evening. Other than that, everything’s perfect!",5
28276809,881779464141562130,2023-05-01,38292347,"tal como se describe, excelente ubicacion con el metro a dos pasos que te lleva a todos lados, un super diagonal y muchas tiendas y locales utiles.... recomiendo 100% la estadia",4
28276809,901236977418947684,2023-05-28,170221092,"Overall a nice place! Was clean and in a good location. Check-in was easy and we were provided with local recommendations were really good. Shampoo and body wash weren’t provided so make sure to bring your own. The apartment was pretty nice, only thing to note is that the walls are thin so you can hear people in the other apartments.",5
28348651,609222889171681651,2022-04-20,348667788,We loved the appartment. We would definetly choose it again for the next time we visit Barcelona,4
28348651,679541984658208987,2022-07-26,112552432,"We had a very nice time in the appartment. It has a perfect location, near to the beach and good connection ti the public transport. Lot of shops ans bars on the street. Good equipted kitchen to cook.<br/>We reaaly enjoyed the holiday there.",5
28455663,535861549,2019-09-25,161414070,"숙소 위치가 사그라다 파밀리아에서 도보 5분거리라 매일 성당을 볼수있어 좋았고, 주변에 맛집, 마트 등 편의시설이 다 있어서 좋았어요<br/>숙소도 깨끗하고 호스트도 도움이 필요할때 메세지를 보내면 빠른 응답해주어 좋았습니다!<br/>별을 하나 뺀 이유는 3박에 수건 2개를 주고 필요하면 더준다해서 이튿날 얘기했더니 그 수건을 다시 세탁해서 준다고 기다려야한다고 하더군요ㅠㅠ 저녁에 필요하다하니 호스트의 엄마가 와서 주고 가서 해결했지만 좀 그랬어요~<br/>그리고 휴지가 부족해 호스트의 화장실에서 꺼내가라해서 꺼내고 깜빡하고 화장실 불을 못껐는데 1분뒤 메세지가 와서 화장실 불을 끄라고 해서 보니 거실쪽에 cctv 같은게 있는지 감시당하는 느낌이라 좀그랬어요~",2
28455663,542127341,2019-10-06,134931821,"Ricardo is a great host,sparkling cleaning place, in a peaceful and well located location. We,'ll definitively book again this spot when go back to Barcelona.ahh the bed is awesome.",5
28455663,1241958842290621679,2024-09-09,76847679,Todo excelente,2
27051661,429428164588217829,2021-08-15,361196527,"We had such a nice stay in this apartment in Barcelona!! The flat is very well equipped, everything you can think of is in the appartement. <br/>Also the neighbours were quiet so could rest during the whole week. <br/>The terrasse is amazing and was a bonus to the whole apartment! <br/>Sandra was always available whenever when we had a question about the city. She helped us so much. <br/>Thank you so much again Sandra !",5
28534419,441733704525878879,2021-09-01,415509914,"Perfect place and good employees, pool was great with view",5
27183708,1105073444284981492,2024-03-04,497115710,"hôte accueillante, malgré notre language différent, nous avons passé un très bon moment. Lina est super gentille, c'était agréable.",4
28830732,1074496902313401225,2024-01-22,49684522,"We really enjoyed our staying at Herminias place. We especially loved the little balcony. We were a little bit afraid that one air conditioner wont be enough for the rooms to heat them up during wintertime but it was okay there were no problem at all. The place is really well located the public transport is within a few minutes. We are happy that we could stay at this flat, overall experience is very positive.",5
28830732,1114377983731348591,2024-03-17,452289936,Sehr tolle Lage und Umgebung!,2
30361540,536620141,2019-09-27,246652405,"Amazing location, clean, big, and the terrace is spectacular. 5/5! I would return here!",4
29047430,958545081683610526,2023-08-15,476422274,"The sheets in every bedroom were dirty. In the main bedroom, a giant yellow stain in the middle of the fitted sheet, along with hair on the headboard. In the other double bedroom, another giant stain in the middle of the fitted sheet, along with dirt and hair on the fitted sheet. In the bunk room, there were crumbs all over the sheets. The floors were also completely filthy, so we swept and got up a huge pile of dirt, along with a dirty q-tip and a rusty nail in one of the bedrooms. We were incredibly disappointed to have dirty beds AND floors in our apartment. When I contacted the owner, they didn't seem to be concerned about our experience whatsoever, just saying they'd send someone in to clean again. The sheets on the 2 double beds were changed, but not bunk sheets. Had this been an nocarz I rent to someone, I would have been extremely apologetic trying to make up for the apartment being filthy for my guests. Very disappointing stay.",0
29047445,614792408,2020-03-06,75914931,"Great spot. Very clean and fantastic location. The AC/heat system is only in the living room so the bedroom can get a little chilly if you're visiting in winter, but otherwise a great place.",5
29047459,945487524877792620,2023-07-28,247554165,"The apartment is beautiful, easy to find and close to public transport and within walking distance from famous things to see in Barcelona. The guidance how to get to the apartment is clear and the host responds within minutes to questions. All in all, a great experience and certainly worth staying if you are looking for a place to stay in Barcelona.",5
29515788,478953396,2019-06-30,49413345,"Pau and Carlos are really nice. The flat is clean and the room is super cute, a little bit hot in summer but everything was perfect.",5
29515788,773073237202003814,2022-12-02,32999381,It was my first experience as a solo female traveler renting a shared space (as opposed to an entire private rental) and my time with Nayma & Carles was absolutely amazing! I highly recommend anyone traveling by themselves to choose this rental - you will feel safe and right at home with the friendliest people around to make your experience even more memorable (and the doorman is super nice too). The mattress was the most comfortable bed I’d slept in in months and everything was clean and spacious plus it was walking distance to all the major attractions + public transportation. I plan to visit Barcelona again in the spring and will definitely return to stay here!,5
29669709,548401490912268366,2022-01-26,364791093,The apartment was beautiful and arina was so helpful.<br/>We had a great stay,5
29669709,660710948473577685,2022-06-30,426989454,"This was our first ever nocarz stay and the apartment was great. Right next to Bogatel subway with a mini supermarket below the apartment made it very convenient. The apartment itself is as advertised. We loved our stay here. The agency provides a nice welcome pack with water, milk, wine,coffee,tea and cleaning supplies for the dishes and washing machine. Great service overall.",5
30725528,710001246207247049,2022-09-06,463579742,we enjoyed our stay very much. The apartment was beautiful and also very central.,5
31550517,467922664,2019-06-11,5552893,"Fantastic stay! Beautiful apartment. Onix was fast and kind in communications, and met us swiftly from the airporpet which was a nice surprise. We felt very welcome! Full kitchen to cook in with lots of grocery stores near by. Beautiful window by the bed. Thank you so much!",5
31550517,637463557458957664,2022-05-29,402513360,Appartement très agréable avec une grande terrasse !,2
31668723,588232803,2020-01-04,2944423,"The apartment was wonderful, spacious and in a great location. Martí was very thoughtful getting an item I had forgotten in the apartment back to me!",5
31668723,602939165,2020-02-08,89774766,"We highly recommend this place if you are visiting Barcelona. Vivian kindly tell us local infomercials, so we found some nice restaurants around this place as well. Hope to visit again someday!",5
31842989,485065234,2019-07-10,93055118,"Apartamento perfecto, muy cómodo y muy bien ubicado",3
31842989,1262202225737118115,2024-10-07,184844941,"Die Kommunikation mit Angel verlief reibungslos. Er hat sehr schnell geantwortet, hatte viele Tipps und Infos und war immer sehr freundlich. Auch konnten wir bereits früher einchecken. Die Wohnung liegt sehr zentral in der Stadt direkt an der Metro und ist schön eingerichtet. Die Betten waren sehr bequem, Handtücher, Bettlaken, Sofa, Geschirr etc. war alles sehr sauber. Wir haben uns perfekt aufgehoben und wohl gefühlt. Wenn wir wieder kommen, würden wir uns freuen wieder bei Angel unter zu kommen! Check in und auch Check out verlief absolut komplikationslos. Immer wieder gerne!!",0
32807989,445500545,2019-04-29,119289875,"El piso es un encanto, con todos los comfort. La posición también está muy bien, fácil de llegar al metro. José Luis ha sido muy amable y siempre disponible. Recomiendo este piso si vais a Barcelona",4
32904909,738506504,2021-03-13,150932690,Great location,4
33062383,499057696898602463,2021-11-19,8616822,"The flat is beautiful, very clean and very well located.  Communication was easy and prompt.  I would definitely recommend.",5
33062383,500468240477102433,2021-11-21,8616822,"The flat is beautiful, very clean and very well located.  Communication with Weflating was easy and prompt.   I would highly recommend it.",5
33062383,1261444027928962015,2024-10-06,507764349,Wir hatten einen rundum perfekten Aufenthalt. Wir sind sehr herzlich empfangen worden und haben uns sofort wohl gefühlt.<br/>Die Unterkunft liegt in einer perfekten Lage. Man ist schnell zu Fuß an vielen Sehenswürdigkeiten. Zentraler geht es kaum. <br/>Die Wohnung ist super schön und geschmackvoll eingerichtet. Alles ist sehr gepflegt und sauber. Die Wohnung ist super ruhig und man bekommt von der Großstadt gar nichts mit. Wir würden die Wohnung wieder buchen und überlegen nochmal nach Barcelona zu kommen. Vielen Dank für diesen tollen Aufenthalt! :),4
32338168,534121903,2019-09-22,62760606,This room is worth a wow. Great location that is only 5min walking to the subway station. And the room is quite and clean. If you want to cook it is convenient that there are  a lot of tools in the kitchen.,5
32338168,1008507579913293145,2023-10-23,40692391,Super logement !,4
33212737,565742999750237384,2022-02-19,243465375,"It was ok, although when we arrived the place was dirty (dirty bedsheets, broken sink). The next day the cleaning company cleaned and fixed.",0
33212737,644694485289769499,2022-06-08,94802238,"Good location, plenty of space. Clean and comfy.",4
33898095,1122429401556552342,2024-03-28,43540803,"Excelente ubicación, hermoso edificio y apartamento con detalles de arquitectura antiguos en el techo y suelo.  Cocina bien equipada, cuartos y salas amplio y baño impecable. Ubicación segura y excelente zona para restaurantes. A 10 minutos de Paseo de Gracias y a 5 de Rambla Cataluña. Con multiples opciones de transporte (metro y bus) a pocos minutos. Ademas varias opciones de supermercados en la esquina de la calle.  A 10 minutos del Hospital Clinic.",2
34105202,1160037521528950395,2024-05-19,528659409,Appartamento a due passi dalla Sagrada Familia e dalla metro. <br/>Personale gentile e disponibile. <br/>Ottima esperienza. <br/>Lorenzo Barabani,2
34105202,1305018880869717843,2024-12-05,324891105,"Our stay in Barcelona was absolutely outstanding. The apartment was beautifully decorated and thoughtfully equipped with everything we could possibly need for a comfortable and seamless visit. The hosts went the extra mile by providing city maps, tourist guides, a comprehensive binder with appliance instructions, and even a coffee bar stocked with all the essentials and some delicious cookies.<br/>The location was perfect—close to fantastic restaurants and great shopping options, making it the ideal base for exploring the city. Truly an exceptional experience!",5
34134281,571559721037318668,2022-02-27,83988763,It was a wonderful place and great location. Highly recommended.,5
34134281,730989879240945366,2022-10-05,375730342,"Excelente localização, camas confortáveis, limpeza boa, equipe prestativa.",2
34134281,736020786691525429,2022-10-12,375730342,"Sensacional.<br/>Apartamento sensacional, no melhor ponto de Barcelona.",2
34203385,455099453,2019-05-19,26850109,Thank you for such a good place with the best location.<br/>Valery - is the best host ;),5
34203385,462599034,2019-06-02,149459278,Departamento muy céntrico! Y Valerie es una excelente anfitriona,2
34203385,607633889,2020-02-18,330203416,Local limpo e muito próximo da Rambla. A Valerie é muito simpática e disponível para ajudar.,2
34797717,482396156518706697,2021-10-27,34064257,"We stayed in the apartment with 2 young children and it worked well. The apartment is small as you would expect in the centre of Barcelona, but very well located near Blai with lots of restaurants for tapas and just few minutes walk from the metro.",4
34797717,724493271130935454,2022-09-26,307731116,Disfrutamos mucho la estadía,2
34275181,695492881982662231,2022-08-17,198826840,Place was as described and location was amazing and convenient. Would stay again,4
34358699,470069290816313864,2021-10-10,26144625,"A beautiful apartment in a great location, clean and quiet. Great for a weekend in Barcelona",5
35454439,777352242876924329,2022-12-08,154734965,"Buena comunicación, llegada muy cómoda y buena ubicación. Todo genial!",4
34959367,518184124,2019-08-26,207518056,"My friend and I really loved the time spent here. I cannot imagine a better host than Rachel! She was very, very helpful, provided light breakfest everyday and in case we were hungry, she always had something for us.<br/>Gave us many local tips everyday which were pretty useful and she really cared. I dont know what else to say, only that to me, Rachel is really nice and and just a pure person.",5
35925229,667223821816032964,2022-07-09,30011703,"If you want to get a taste of what Barcelona is about Ana’s place is for you and your traveling companions. Plenty of cafe, restaurants, and stores near by. It’s located outside of the city center so you get a nice taste of the Barcelona community. Ana communicated well and suggested a place to eat. Had a wonderful time!",5
